obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('0',)",31.4258003235,1,0,1039.79213798,29,13,3,3.14258003235,29,13,3773775695.89,3773776857.11,3744144114.88,45.82972,-129.75904,0.0,34.6327365372,29,29,internal_timestamp,2634.22998047,29,29,875966,1535155314,1.80369997025,29,29,3744144114.88
"('1',)",31.4258995056,1,0,1039.79199679,29,13,3,3.14258995056,29,13,3773775695.89,3773776857.11,3744144115.86,45.82972,-129.75904,0.0,34.6326499215,29,29,internal_timestamp,2634.2199707,29,29,859547,1535155315,1.80390000343,29,29,3744144115.86
"('2',)",31.425699234,1,0,1039.79170672,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.11,3744144116.85,45.82972,-129.75904,0.0,34.6322972818,29,29,internal_timestamp,2634.2199707,29,29,853668,1535155316,1.80400002003,29,29,3744144116.85
"('3',)",31.425699234,1,0,1039.79186134,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.11,3744144117.86,45.82972,-129.75904,0.0,34.6325151742,29,29,internal_timestamp,2634.20996094,29,29,858322,1535155317,1.80379998684,29,29,3744144117.86
"('4',)",31.4256000519,1,0,1039.7917661,29,13,3,3.14256000519,29,13,3773775695.89,3773776857.11,3744144118.86,45.82972,-129.75904,0.0,34.6323933205,29,29,internal_timestamp,2634.20996094,29,29,862557,1535155318,1.80379998684,29,29,3744144118.86
"('5',)",31.425699234,1,0,1039.79176358,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.11,3744144119.86,45.82972,-129.75904,0.0,34.6324085839,29,29,internal_timestamp,2634.20996094,29,29,858322,1535155319,1.80390000343,29,29,3744144119.86
"('6',)",31.425699234,1,0,1039.79235902,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.11,3744144120.86,45.82972,-129.75904,0.0,34.632811258,29,29,internal_timestamp,2634.26000977,29,29,861401,1535155320,1.80350005627,29,29,3744144120.86
"('7',)",31.4258003235,1,0,1039.79213798,29,13,3,3.14258003235,29,13,3773775695.89,3773776857.11,3744144121.86,45.82972,-129.75904,0.0,34.6327365372,29,29,internal_timestamp,2634.22998047,29,29,855959,1535155321,1.80369997025,29,29,3744144121.86
"('8',)",31.425699234,1,0,1039.79192718,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.11,3744144122.86,45.82972,-129.75904,0.0,34.6323897341,29,29,internal_timestamp,2634.25,29,29,859631,1535155322,1.80390000343,29,29,3744144122.86
"('9',)",31.425699234,1,0,1039.79170672,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.11,3744144123.86,45.82972,-129.75904,0.0,34.6322972818,29,29,internal_timestamp,2634.2199707,29,29,863489,1535155323,1.80400002003,29,29,3744144123.86
"('10',)",31.4258003235,1,0,1039.79202426,29,13,3,3.14258003235,29,13,3773775695.89,3773776857.11,3744144124.86,45.82972,-129.75904,0.0,34.6325139307,29,29,internal_timestamp,2634.25,29,29,857920,1535155324,1.80390000343,29,29,3744144124.86
"('11',)",31.4258995056,1,0,1039.79219232,29,13,3,3.14258995056,29,13,3773775695.89,3773776857.11,3744144125.86,45.82972,-129.75904,0.0,34.6328631039,29,29,internal_timestamp,2634.2199707,29,29,861669,1535155325,1.80369997025,29,29,3744144125.86
"('12',)",31.425699234,1,0,1039.79192718,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.11,3744144126.86,45.82972,-129.75904,0.0,34.6323897341,29,29,internal_timestamp,2634.25,29,29,856286,1535155326,1.80390000343,29,29,3744144126.86
"('13',)",31.4258003235,1,0,1039.79190155,29,13,3,3.14258003235,29,13,3773775695.89,3773776857.11,3744144127.86,45.82972,-129.75904,0.0,34.6325280681,29,29,internal_timestamp,2634.2199707,29,29,859755,1535155327,1.80390000343,29,29,3744144127.86
"('14',)",31.425699234,1,0,1039.79186134,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.11,3744144128.85,45.82972,-129.75904,0.0,34.6325151742,29,29,internal_timestamp,2634.20996094,29,29,853633,1535155328,1.80379998684,29,29,3744144128.85
"('15',)",31.425699234,1,0,1039.79143636,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.11,3744144129.86,45.82972,-129.75904,0.0,34.6324462839,29,29,internal_timestamp,2634.12988281,29,29,858332,1535155329,1.80390000343,29,29,3744144129.86
"('16',)",31.4258003235,1,0,1039.79166411,29,13,3,3.14258003235,29,13,3773775695.89,3773776857.12,3744144130.86,45.82972,-129.75904,0.0,34.6329089902,29,29,internal_timestamp,2634.09008789,29,29,862296,1535155330,1.80359995365,29,29,3744144130.86
"('17',)",31.425699234,1,0,1039.79075799,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.12,3744144131.86,45.82972,-129.75904,0.0,34.6326422985,29,29,internal_timestamp,2633.93994141,29,29,856177,1535155331,1.80379998684,29,29,3744144131.86
"('18',)",31.425699234,1,0,1039.79056134,29,13,3,3.1425699234,29,13,3773775695.89,3773776857.12,3744144132.86,45.82972,-129.75904,0.0,34.6330183852,29,29,internal_timestamp,2633.82006836,29,29,860431,1535155332,1.80350005627,29,29,3744144132.86
"('19',)",31.4253997803,1,0,1039.78922043,29,13,3,3.14253997803,29,13,3773775695.89,3773776857.12,3744144133.85,45.82972,-129.75904,0.0,34.6325362724,29,29,internal_timestamp,2633.61010742,29,29,854499,1535155333,1.80369997025,29,29,3744144133.85
"('20',)",31.4255008698,1,0,1039.78834484,29,13,3,3.14255008698,29,13,3773775695.89,3773776857.12,3744144134.86,45.82972,-129.75904,0.0,34.6325368305,29,29,internal_timestamp,2633.41992188,29,29,859678,1535155334,1.80390000343,29,29,3744144134.86
"('21',)",31.4253005981,1,0,1039.78754695,29,13,3,3.14253005981,29,13,3773775695.89,3773776857.12,3744144135.86,45.82972,-129.75904,0.0,34.6327141215,29,29,internal_timestamp,2633.19995117,29,29,863401,1535155335,1.80359995365,29,29,3744144135.86
"('22',)",31.4251995087,1,0,1039.78629864,29,13,3,3.14251995087,29,13,3773775695.89,3773776857.12,3744144136.86,45.82972,-129.75904,0.0,34.6323690045,29,29,internal_timestamp,2632.98999023,29,29,859416,1535155336,1.80390000343,29,29,3744144136.86
"('23',)",31.4253005981,1,0,1039.78556968,29,13,3,3.14253005981,29,13,3773775695.89,3773776857.12,3744144137.86,45.82972,-129.75904,0.0,34.6328240989,29,29,internal_timestamp,2632.73999023,29,29,862198,1535155337,1.80369997025,29,29,3744144137.86
"('24',)",31.4249000549,1,0,1039.78420437,29,13,3,3.14249000549,29,13,3773775695.89,3773776857.12,3744144138.86,45.82972,-129.75904,0.0,34.6324449896,29,29,internal_timestamp,2632.5,29,29,856889,1535155338,1.80369997025,29,29,3744144138.86
"('25',)",31.4249992371,1,0,1039.78331895,29,13,3,3.14249992371,29,13,3773775695.89,3773776857.12,3744144139.86,45.82972,-129.75904,0.0,34.6326798488,29,29,internal_timestamp,2632.26000977,29,29,861102,1535155339,1.80369997025,29,29,3744144139.86
"('26',)",31.4249000549,1,0,1039.78240664,29,13,3,3.14249000549,29,13,3773775695.89,3773776857.12,3744144140.86,45.82972,-129.75904,0.0,34.6326521444,29,29,internal_timestamp,2632.06005859,29,29,855437,1535155340,1.80369997025,29,29,3744144140.86
"('27',)",31.4244995117,1,0,1039.78111401,29,29,3,3.14244995117,29,13,3773775695.89,3773776857.12,3744144141.86,45.82972,-129.75904,0.0,34.6325002378,29,29,internal_timestamp,2631.79003906,29,29,859815,1535155341,1.80350005627,29,29,3744144141.86
"('28',)",31.4244003296,1,0,1039.78007899,29,29,3,3.14244003296,29,13,3773775695.89,3773776857.12,3744144142.85,45.82972,-129.75904,0.0,34.6324866769,29,29,internal_timestamp,2631.56005859,29,29,853871,1535155342,1.80350005627,29,29,3744144142.85
"('29',)",31.4244995117,1,0,1039.77902994,29,29,3,3.14244995117,29,13,3773775695.89,3773776857.12,3744144143.86,45.82972,-129.75904,0.0,34.6327404026,29,29,internal_timestamp,2631.2800293,29,29,858742,1535155343,1.80350005627,29,29,3744144143.86
"('30',)",31.4244995117,1,0,1039.77769023,29,29,3,3.14244995117,29,13,3773775695.89,3773776857.12,3744144144.86,45.82972,-129.75904,0.0,34.6326592108,29,29,internal_timestamp,2631.0,29,29,863529,1535155344,1.80369997025,29,29,3744144144.86
"('31',)",31.4244003296,1,0,1039.7766143,29,29,3,3.14244003296,29,13,3773775695.89,3773776857.12,3744144145.86,45.82972,-129.75904,0.0,34.6326503706,29,29,internal_timestamp,2630.76000977,29,29,857359,1535155345,1.80369997025,29,29,3744144145.86
"('32',)",31.4241008759,1,0,1039.77536198,29,29,3,3.14241008759,29,13,3773775695.89,3773776857.12,3744144146.86,45.82972,-129.75904,0.0,34.6325114949,29,29,internal_timestamp,2630.5,29,29,862763,1535155346,1.80359995365,29,29,3744144146.86
"('33',)",31.4239006042,1,0,1039.77400938,29,29,3,3.14239006042,29,13,3773775695.89,3773776857.12,3744144147.86,45.82972,-129.75904,0.0,34.6322812898,29,29,internal_timestamp,2630.23999023,29,29,857202,1535155347,1.80369997025,29,29,3744144147.86
"('34',)",31.4239997864,1,0,1039.77337618,29,29,3,3.14239997864,29,13,3773775695.89,3773776857.12,3744144148.86,45.82972,-129.75904,0.0,34.6328405481,29,29,internal_timestamp,2629.98999023,29,29,861866,1535155348,1.80340003967,29,29,3744144148.86
"('35',)",31.4237003326,1,0,1039.77194428,29,29,3,3.14237003326,29,13,3773775695.89,3773776857.12,3744144149.86,45.82972,-129.75904,0.0,34.6326045101,29,29,internal_timestamp,2629.70996094,29,29,855857,1535155349,1.80340003967,29,29,3744144149.86
"('36',)",31.423500061,1,0,1039.77064852,29,29,3,3.1423500061,29,13,3773775695.89,3773776857.12,3744144150.86,45.82972,-129.75904,0.0,34.6324856199,29,29,internal_timestamp,2629.43994141,29,29,860557,1535155350,1.80340003967,29,29,3744144150.86
"('37',)",31.4234008789,1,0,1039.76917263,29,29,3,3.14234008789,29,13,3773775695.89,3773776857.12,3744144151.85,45.82972,-129.75904,0.0,34.6322872998,29,29,internal_timestamp,2629.14990234,29,29,854939,1535155351,1.80359995365,29,29,3744144151.85
"('38',)",31.423500061,1,0,1039.76800984,29,29,3,3.1423500061,29,13,3773775695.89,3773776857.12,3744144152.86,45.82972,-129.75904,0.0,34.6323184319,29,29,internal_timestamp,2628.88989258,29,29,860193,1535155352,1.80379998684,29,29,3744144152.86
"('39',)",31.4232997894,1,0,1039.76716283,29,29,3,3.14232997894,29,13,3773775695.89,3773776857.12,3744144153.86,45.82972,-129.75904,0.0,34.6327370064,29,29,internal_timestamp,2628.61010742,29,29,864868,1535155353,1.80330002308,29,29,3744144153.86
"('40',)",31.4230995178,1,0,1039.76553299,29,29,3,3.14230995178,29,13,3773775695.89,3773776857.12,3744144154.86,45.82972,-129.75904,0.0,34.6323031753,29,29,internal_timestamp,2628.33007812,29,29,858905,1535155354,1.80359995365,29,29,3744144154.86
"('41',)",31.4230995178,1,0,1039.7644136,29,29,3,3.14230995178,29,13,3773775695.89,3773776857.12,3744144155.86,45.82972,-129.75904,0.0,34.6323143359,29,29,internal_timestamp,2628.08007812,29,29,864058,1535155355,1.80369997025,29,29,3744144155.86
"('42',)",31.4228992462,1,0,1039.76321557,29,29,3,3.14228992462,29,13,3773775695.89,3773776857.12,3744144156.86,45.82972,-129.75904,0.0,34.6323020566,29,29,internal_timestamp,2627.81005859,29,29,857708,1535155356,1.80359995365,29,29,3744144156.86
"('43',)",31.4228992462,1,0,1039.76195751,29,29,3,3.14228992462,29,13,3773775695.89,3773776857.12,3744144157.86,45.82972,-129.75904,0.0,34.6322113398,29,29,internal_timestamp,2627.55004883,29,29,862541,1535155357,1.80379998684,29,29,3744144157.86
"('44',)",31.422700882,1,0,1039.76091578,29,29,3,3.1422700882,29,13,3773775695.89,3773776857.12,3744144158.86,45.82972,-129.75904,0.0,34.6324191924,29,29,internal_timestamp,2627.27001953,29,29,857305,1535155358,1.80350005627,29,29,3744144158.86
"('45',)",31.422700882,1,0,1039.75953511,29,29,3,3.1422700882,29,13,3773775695.89,3773776857.12,3744144159.86,45.82972,-129.75904,0.0,34.6323427528,29,29,internal_timestamp,2626.97998047,29,29,862254,1535155359,1.80369997025,29,29,3744144159.86
"('46',)",31.422700882,1,0,1039.75834983,29,29,3,3.1422700882,29,13,3773775695.89,3773776857.12,3744144160.86,45.82972,-129.75904,0.0,34.6324793856,29,29,internal_timestamp,2626.68994141,29,29,855757,1535155360,1.80369997025,29,29,3744144160.86
"('47',)",31.4225006104,1,0,1039.75734036,29,29,3,3.14225006104,29,13,3773775695.89,3773776857.12,3744144161.86,45.82972,-129.75904,0.0,34.6323275123,29,29,internal_timestamp,2626.48999023,29,29,860386,1535155361,1.80369997025,29,29,3744144161.86
"('48',)",31.4223003387,1,0,1039.75606048,29,29,3,3.14223003387,29,13,3773775695.89,3773776857.12,3744144162.85,45.82972,-129.75904,0.0,34.6323246795,29,29,internal_timestamp,2626.19995117,29,29,854811,1535155362,1.80359995365,29,29,3744144162.85
"('49',)",31.4223003387,1,0,1039.75477743,29,29,3,3.14223003387,29,13,3773775695.89,3773776857.12,3744144163.86,45.82972,-129.75904,0.0,34.6323547221,29,29,internal_timestamp,2625.90991211,29,29,859961,1535155363,1.80369997025,29,29,3744144163.86
"('50',)",31.4225006104,1,0,1039.7534026,29,29,3,3.14225006104,29,13,3773775695.89,3773776857.12,3744144164.86,45.82972,-129.75904,0.0,34.6320743915,29,29,internal_timestamp,2625.66992188,29,29,864284,1535155364,1.8042999506,29,29,3744144164.86
"('51',)",31.422700882,1,0,1039.7523937,29,29,3,3.1422700882,29,13,3773775695.89,3773776857.12,3744144165.86,45.82972,-129.75904,0.0,34.6323410734,29,29,internal_timestamp,2625.39990234,29,29,858577,1535155365,1.80439996719,29,29,3744144165.86
"('52',)",31.4225006104,1,0,1039.75082154,29,29,3,3.14225006104,29,13,3773775695.89,3773776857.12,3744144166.86,45.82972,-129.75904,0.0,34.6320183428,29,29,internal_timestamp,2625.11010742,29,29,863373,1535155366,1.80460000038,29,29,3744144166.86
"('53',)",31.4225006104,1,0,1039.74952254,29,29,3,3.14225006104,29,13,3773775695.89,3773776857.12,3744144167.86,45.82972,-129.75904,0.0,34.6319323651,29,29,internal_timestamp,2624.84008789,29,29,857840,1535155367,1.80480003357,29,29,3744144167.86
"('54',)",31.4223003387,1,0,1039.74808804,29,29,3,3.14223003387,29,13,3773775695.89,3773776857.12,3744144168.86,45.82972,-129.75904,0.0,34.6317116378,29,29,internal_timestamp,2624.56005859,29,29,862896,1535155368,1.80490005016,29,29,3744144168.86
"('55',)",31.4221000671,1,0,1039.74704453,29,29,3,3.14221000671,29,13,3773775695.89,3773776857.12,3744144169.86,45.82972,-129.75904,0.0,34.6319173015,29,29,internal_timestamp,2624.2800293,29,29,857047,1535155369,1.80460000038,29,29,3744144169.86
"('56',)",31.4218997955,1,0,1039.74580552,29,29,3,3.14218997955,29,13,3773775695.89,3773776857.12,3744144170.86,45.82972,-129.75904,0.0,34.6319097736,29,29,internal_timestamp,2624.0,29,29,863176,1535155370,1.80449998379,29,29,3744144170.86
"('57',)",31.4221000671,1,0,1039.74472382,29,29,3,3.14221000671,29,13,3773775695.89,3773776857.12,3744144171.86,45.82972,-129.75904,0.0,34.6319491263,29,29,internal_timestamp,2623.76000977,29,29,855860,1535155371,1.80480003357,29,29,3744144171.86
"('58',)",31.4225006104,1,0,1039.74357319,29,29,3,3.14225006104,29,13,3773775695.89,3773776857.12,3744144172.86,45.82972,-129.75904,0.0,34.6321469406,29,29,internal_timestamp,2623.47998047,29,29,860663,1535155372,1.80519998074,29,29,3744144172.86
"('59',)",31.4225006104,1,0,1039.74185831,29,29,3,3.14225006104,29,13,3773775695.89,3773776857.12,3744144173.86,45.82972,-129.75904,0.0,34.6317554605,29,29,internal_timestamp,2623.17993164,29,29,855246,1535155373,1.8056999445,29,29,3744144173.86
"('60',)",31.4225006104,1,0,1039.74046153,29,29,3,3.14225006104,29,13,3773775695.89,3773776857.12,3744144174.86,45.82972,-129.75904,0.0,34.6315629038,29,29,internal_timestamp,2622.90991211,29,29,860351,1535155374,1.80599999428,29,29,3744144174.86
"('61',)",31.4223003387,1,0,1039.73958163,29,29,3,3.14223003387,29,13,3773775695.89,3773776857.12,3744144175.85,45.82972,-129.75904,0.0,34.6317497159,29,29,internal_timestamp,2622.66992188,29,29,854529,1535155375,1.8056999445,29,29,3744144175.85
"('62',)",31.4225997925,1,0,1039.73798382,29,29,3,3.14225997925,29,13,3773775695.89,3773776857.12,3744144176.86,45.82972,-129.75904,0.0,34.631392231,29,29,internal_timestamp,2622.39990234,29,29,859510,1535155376,1.80649995804,29,29,3744144176.86
"('63',)",31.422700882,1,0,1039.73674197,29,29,3,3.1422700882,29,13,3773775695.89,3773776857.12,3744144177.86,45.82972,-129.75904,0.0,34.631435081,29,29,internal_timestamp,2622.12011719,29,29,864154,1535155377,1.80669999123,29,29,3744144177.86
"('64',)",31.4225006104,1,0,1039.73538924,29,29,3,3.14225006104,29,13,3773775695.89,3773776857.12,3744144178.86,45.82972,-129.75904,0.0,34.6312049501,29,29,internal_timestamp,2621.86010742,29,29,858658,1535155378,1.80680000782,29,29,3744144178.86
"('65',)",31.4223003387,1,0,1039.7345979,29,29,3,3.14223003387,29,13,3773775695.89,3773776857.12,3744144179.84,45.82972,-129.75904,0.0,34.6317350163,29,29,internal_timestamp,2621.57006836,29,29,842884,1535155379,1.80620002747,29,29,3744144179.84
"('66',)",31.4223003387,1,0,1039.73320123,29,29,3,3.14223003387,29,13,3773775695.89,3773776857.13,3744144180.86,45.82972,-129.75904,0.0,34.6315425996,29,29,internal_timestamp,2621.30004883,29,29,857644,1535155380,1.80649995804,29,29,3744144180.86
"('67',)",31.4225997925,1,0,1039.73195337,29,29,3,3.14225997925,29,13,3773775695.89,3773776857.13,3744144181.86,45.82972,-129.75904,0.0,34.6316160993,29,29,internal_timestamp,2621.02001953,29,29,862645,1535155381,1.80690002441,29,29,3744144181.86
"('68',)",31.4225997925,1,0,1039.73065432,29,29,3,3.14225997925,29,13,3773775695.89,3773776857.13,3744144182.86,45.82972,-129.75904,0.0,34.6315301576,29,29,internal_timestamp,2620.75,29,29,856827,1535155382,1.8071000576,29,29,3744144182.86
"('69',)",31.4225006104,1,0,1039.72949641,29,29,3,3.14225006104,29,13,3773775695.89,3773776857.13,3744144183.86,45.82972,-129.75904,0.0,34.6315308356,29,29,internal_timestamp,2620.48999023,29,29,860737,1535155383,1.8071000576,29,29,3744144183.86
"('70',)",31.4223003387,1,0,1039.72815959,29,29,3,3.14223003387,29,13,3773775695.89,3773776857.13,3744144184.86,45.82972,-129.75904,0.0,34.6314167491,29,29,internal_timestamp,2620.20996094,29,29,856187,1535155384,1.8071000576,29,29,3744144184.86
"('71',)",31.4221000671,1,0,1039.72723873,29,29,3,3.14221000671,29,13,3773775695.89,3773776857.13,3744144185.86,45.82972,-129.75904,0.0,34.6316083034,29,29,internal_timestamp,2619.95996094,29,29,859591,1535155385,1.80680000782,29,29,3744144185.86
"('72',)",31.4221000671,1,0,1039.72576009,29,29,3,3.14221000671,29,13,3773775695.89,3773776857.13,3744144186.86,45.82972,-129.75904,0.0,34.6314252088,29,29,internal_timestamp,2619.66992188,29,29,863587,1535155386,1.8071000576,29,29,3744144186.86
"('73',)",31.4223003387,1,0,1039.72491487,29,29,3,3.14223003387,29,13,3773775695.89,3773776857.13,3744144187.86,45.82972,-129.75904,0.0,34.6316731939,29,29,internal_timestamp,2619.43994141,29,29,857706,1535155387,1.80719995499,29,29,3744144187.86
"('74',)",31.4221000671,1,0,1039.72331764,29,29,3,3.14221000671,29,13,3773775695.89,3773776857.13,3744144188.88,45.82972,-129.75904,0.0,34.6314712761,29,29,internal_timestamp,2619.12011719,29,29,883355,1535155388,1.80729997158,29,29,3744144188.88
"('75',)",31.4218997955,1,0,1039.72216036,29,29,3,3.14218997955,29,13,3773775695.89,3773776857.13,3744144189.86,45.82972,-129.75904,0.0,34.6314543636,29,29,internal_timestamp,2618.86010742,29,29,857693,1535155389,1.80719995499,29,29,3744144189.86
"('76',)",31.4218997955,1,0,1039.7211795,29,29,3,3.14218997955,29,13,3773775695.89,3773776857.13,3744144190.86,45.82972,-129.75904,0.0,34.6315674827,29,29,internal_timestamp,2618.62011719,29,29,860776,1535155390,1.80719995499,29,29,3744144190.86
"('77',)",31.4221000671,1,0,1039.72017051,29,29,3,3.14221000671,29,13,3773775695.89,3773776857.13,3744144191.85,45.82972,-129.75904,0.0,34.6318342239,29,29,internal_timestamp,2618.35009766,29,29,854643,1535155391,1.80729997158,29,29,3744144191.85
"('78',)",31.4218997955,1,0,1039.71820639,29,29,3,3.14218997955,29,13,3773775695.89,3773776857.13,3744144192.86,45.82972,-129.75904,0.0,34.6310854151,29,29,internal_timestamp,2618.06005859,29,29,859127,1535155392,1.80789995193,29,29,3744144192.86
"('79',)",31.4218997955,1,0,1039.71725724,29,29,3,3.14218997955,29,13,3773775695.89,3773776857.13,3744144193.86,45.82972,-129.75904,0.0,34.63143048,29,29,internal_timestamp,2617.7800293,29,29,863606,1535155393,1.80770003796,29,29,3744144193.86
"('80',)",31.4216995239,1,0,1039.71586354,29,29,3,3.14216995239,29,13,3773775695.89,3773776857.13,3744144194.86,45.82972,-129.75904,0.0,34.6312051025,29,29,internal_timestamp,2617.51000977,29,29,857896,1535155394,1.80780005455,29,29,3744144194.86
"('81',)",31.4218997955,1,0,1039.71483873,29,29,3,3.14218997955,29,13,3773775695.89,3773776857.13,3744144195.86,45.82972,-129.75904,0.0,34.6313559433,29,29,internal_timestamp,2617.26000977,29,29,862119,1535155395,1.80799996853,29,29,3744144195.86
"('82',)",31.4214992523,1,0,1039.71358668,29,29,3,3.14214992523,29,13,3773775695.89,3773776857.13,3744144196.86,45.82972,-129.75904,0.0,34.6311994563,29,29,internal_timestamp,2617.0,29,29,855875,1535155396,1.80780005455,29,29,3744144196.86
"('83',)",31.4214992523,1,0,1039.71241716,29,29,3,3.14214992523,29,13,3773775695.89,3773776857.13,3744144197.86,45.82972,-129.75904,0.0,34.6314522211,29,29,internal_timestamp,2616.68994141,29,29,861002,1535155397,1.80770003796,29,29,3744144197.86
"('84',)",31.4214992523,1,0,1039.71110224,29,29,3,3.14214992523,29,13,3773775695.89,3773776857.13,3744144198.87,45.82972,-129.75904,0.0,34.6312504073,29,29,internal_timestamp,2616.43994141,29,29,865208,1535155398,1.80799996853,29,29,3744144198.87
"('85',)",31.4213008881,1,0,1039.70997846,29,29,3,3.14213008881,29,13,3773775695.89,3773776857.13,3744144199.87,45.82972,-129.75904,0.0,34.6314678106,29,29,internal_timestamp,2616.13989258,29,29,870468,1535155399,1.80770003796,29,29,3744144199.87
"('86',)",31.4213008881,1,0,1039.70893265,29,29,3,3.14213008881,29,13,3773775695.89,3773776857.13,3744144200.85,45.82972,-129.75904,0.0,34.6317063166,29,29,internal_timestamp,2615.86010742,29,29,853899,1535155400,1.80760002136,29,29,3744144200.85
"('87',)",31.4211006165,1,0,1039.7075062,29,29,3,3.14211006165,29,13,3773775695.89,3773776857.13,3744144201.86,45.82972,-129.75904,0.0,34.6312491171,29,29,internal_timestamp,2615.62988281,29,29,859015,1535155401,1.80789995193,29,29,3744144201.86
"('88',)",31.4209003448,1,0,1039.70607254,29,29,3,3.14209003448,29,13,3773775695.89,3773776857.13,3744144202.88,45.82972,-129.75904,0.0,34.6310283605,29,29,internal_timestamp,2615.35009766,29,29,884122,1535155402,1.80799996853,29,29,3744144202.88
"('89',)",31.4209003448,1,0,1039.70508243,29,29,3,3.14209003448,29,13,3773775695.89,3773776857.13,3744144203.86,45.82972,-129.75904,0.0,34.6313781798,29,29,internal_timestamp,2615.06005859,29,29,857729,1535155403,1.80780005455,29,29,3744144203.86
"('90',)",31.4207000732,1,0,1039.7037455,29,29,3,3.14207000732,29,13,3773775695.89,3773776857.13,3744144204.86,45.82972,-129.75904,0.0,34.6312641426,29,29,internal_timestamp,2614.7800293,29,29,863344,1535155404,1.80780005455,29,29,3744144204.86
"('91',)",31.4207000732,1,0,1039.70272366,29,29,3,3.14207000732,29,13,3773775695.89,3773776857.13,3744144205.89,45.82972,-129.75904,0.0,34.6313820177,29,29,internal_timestamp,2614.5300293,29,29,887542,1535155405,1.80780005455,29,29,3744144205.89
"('92',)",31.4204998016,1,0,1039.70134581,29,29,3,3.14204998016,29,13,3773775695.89,3773776857.13,3744144206.86,45.82972,-129.75904,0.0,34.631272705,29,29,internal_timestamp,2614.23999023,29,29,861192,1535155406,1.80780005455,29,29,3744144206.86
"('93',)",31.4204998016,1,0,1039.70024214,29,29,3,3.14204998016,29,13,3773775695.89,3773776857.13,3744144207.86,45.82972,-129.75904,0.0,34.6314000253,29,29,internal_timestamp,2613.9699707,29,29,855331,1535155407,1.80780005455,29,29,3744144207.86
"('94',)",31.42029953,1,0,1039.69893031,29,29,3,3.142029953,29,13,3773775695.89,3773776857.13,3744144208.86,45.82972,-129.75904,0.0,34.6311653632,29,29,internal_timestamp,2613.7199707,29,29,860717,1535155408,1.80789995193,29,29,3744144208.86
"('95',)",31.42029953,1,0,1039.69774481,29,29,3,3.142029953,29,13,3773775695.89,3773776857.13,3744144209.85,45.82972,-129.75904,0.0,34.6313021285,29,29,internal_timestamp,2613.42993164,29,29,854967,1535155409,1.80789995193,29,29,3744144209.85
"('96',)",31.42029953,1,0,1039.69647065,29,29,3,3.142029953,29,13,3773775695.89,3773776857.13,3744144210.86,45.82972,-129.75904,0.0,34.6310954906,29,29,internal_timestamp,2613.18994141,29,29,858755,1535155410,1.80820000172,29,29,3744144210.86
"('97',)",31.42029953,1,0,1039.69499192,29,29,3,3.142029953,29,13,3773775695.89,3773776857.13,3744144211.86,45.82972,-129.75904,0.0,34.630912457,29,29,internal_timestamp,2612.89990234,29,29,863145,1535155411,1.8085000515,29,29,3744144211.86
"('98',)",31.4199008942,1,0,1039.69366089,29,29,3,3.14199008942,29,13,3773775695.89,3773776857.13,3744144212.86,45.82972,-129.75904,0.0,34.6307678001,29,29,internal_timestamp,2612.62011719,29,29,857484,1535155412,1.80830001831,29,29,3744144212.86
"('99',)",31.4197006226,1,0,1039.69236483,29,29,3,3.14197006226,29,13,3773775695.89,3773776857.13,3744144213.86,45.82972,-129.75904,0.0,34.6306490641,29,29,internal_timestamp,2612.35009766,29,29,861849,1535155413,1.80830001831,29,29,3744144213.86
"('100',)",31.4197006226,1,0,1039.69126113,29,29,3,3.14197006226,29,13,3773775695.89,3773776857.13,3744144214.86,45.82972,-129.75904,0.0,34.630776401,29,29,internal_timestamp,2612.08007812,29,29,857383,1535155414,1.80830001831,29,29,3744144214.86
"('101',)",31.419500351,1,0,1039.6903401,29,29,3,3.1419500351,29,13,3773775695.89,3773776857.13,3744144215.86,45.82972,-129.75904,0.0,34.6309680341,29,29,internal_timestamp,2611.83007812,29,29,860817,1535155415,1.80799996853,29,29,3744144215.86
"('102',)",31.419500351,1,0,1039.68908183,29,29,3,3.1419500351,29,13,3773775695.89,3773776857.13,3744144216.85,45.82972,-129.75904,0.0,34.6308774521,29,29,internal_timestamp,2611.57006836,29,29,854763,1535155416,1.80820000172,29,29,3744144216.85
