obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('109',)",31.8784999847,1,0,1032.23426366,29,29,4,3.18784999847,29,29,3788037853.35,3788037853.44,3787998222.05,45.82972,-129.75904,0.0,34.3920426787,29,29,internal_timestamp,1047.0,29,29,53287,1579009422,3.28719997406,29,29,3787998222.05
"('110',)",31.8787002563,1,0,1032.20919721,29,29,4,3.18787002563,29,29,3788037853.35,3788037853.44,3787998242.05,45.82972,-129.75904,0.0,34.3909393506,29,29,internal_timestamp,1041.81994629,29,29,51279,1579009442,3.29099988937,29,29,3787998242.05
"('111',)",31.8892993927,1,0,1032.18285964,29,29,4,3.18892993927,29,29,3788037853.35,3788037853.44,3787998262.05,45.82972,-129.75904,0.0,34.3896575053,29,29,internal_timestamp,1036.70996094,29,29,51990,1579009462,3.30679988861,29,29,3787998262.05
"('112',)",31.9083003998,1,0,1032.15304967,29,29,4,3.19083003998,29,13,3788037853.35,3788037853.44,3787998282.09,45.82972,-129.75904,0.0,34.3865386469,29,29,internal_timestamp,1031.45996094,29,29,91576,1579009482,3.33400011063,29,29,3787998282.09
"('113',)",31.9160003662,1,0,1032.12676309,29,29,4,3.19160003662,29,13,3788037853.35,3788037853.44,3787998302.06,45.82972,-129.75904,0.0,34.3848227906,29,29,internal_timestamp,1026.35998535,29,29,56704,1579009502,3.34689998627,29,29,3787998302.06
"('114',)",31.9244003296,1,0,1032.09991729,29,29,4,3.19244003296,29,13,3788037853.35,3788037853.44,3787998322.06,45.82972,-129.75904,0.0,34.3831611964,29,29,internal_timestamp,1021.15002441,29,29,57868,1579009522,3.36059999466,29,29,3787998322.06
"('115',)",31.936000824,1,0,1032.07226442,29,29,4,3.1936000824,29,13,3788037853.35,3788037853.44,3787998342.06,45.82972,-129.75904,0.0,34.3812517792,29,29,internal_timestamp,1015.90997314,29,29,63478,1579009542,3.37820005417,29,29,3787998342.06
"('116',)",31.9444007874,1,0,1032.04512303,29,29,4,3.19444007874,29,13,3788037853.35,3788037853.44,3787998362.06,45.82972,-129.75904,0.0,34.3796254142,29,29,internal_timestamp,1010.63000488,29,29,55445,1579009562,3.39190006256,29,29,3787998362.06
"('117',)",31.9500007629,1,0,1032.01940832,29,29,4,3.19500007629,29,13,3788037853.35,3788037853.44,3787998382.06,45.82972,-129.75904,0.0,34.3786954935,29,29,internal_timestamp,1005.44000244,29,29,58147,1579009582,3.40170001984,29,29,3787998382.06
"('118',)",31.9500999451,1,0,1031.99221239,29,29,4,3.19500999451,29,13,3788037853.35,3788037853.44,3787998402.06,45.82972,-129.75904,0.0,34.3753954482,29,29,internal_timestamp,1000.22998047,29,29,63724,1579009602,3.40750002861,29,29,3787998402.06
"('119',)",31.9568004608,1,0,1031.96612499,29,29,4,3.19568004608,29,13,3788037853.35,3788037853.44,3787998422.05,45.82972,-129.75904,0.0,34.37478991,29,29,internal_timestamp,994.929992676,29,29,54372,1579009622,3.41829991341,29,29,3787998422.05
"('120',)",31.9654006958,1,0,1031.93792148,29,29,4,3.19654006958,29,13,3788037853.35,3788037853.44,3787998442.06,45.82972,-129.75904,0.0,34.3711110509,29,29,internal_timestamp,989.83001709,29,29,62757,1579009642,3.43409991264,29,29,3787998442.06
"('121',)",31.9701004028,1,0,1031.91047202,29,29,4,3.19701004028,29,13,3788037853.35,3788037853.44,3787998462.06,45.82972,-129.75904,0.0,34.3687498601,29,29,internal_timestamp,984.520019531,29,29,56723,1579009662,3.44429993629,29,29,3787998462.06
"('122',)",31.9710998535,1,0,1031.88564361,29,29,4,3.19710998535,29,13,3788037853.35,3788037853.45,3787998482.06,45.82972,-129.75904,0.0,34.3686711377,29,29,internal_timestamp,979.219970703,29,29,61201,1579009682,3.44810009003,29,29,3787998482.06
"('123',)",31.9762001038,1,0,1031.85789273,29,29,4,3.19762001038,29,13,3788037853.35,3788037853.45,3787998502.06,45.82972,-129.75904,0.0,34.3654763253,29,29,internal_timestamp,974.020019531,29,29,62001,1579009702,3.45950007439,29,29,3787998502.06
"('124',)",31.9757995605,1,0,1031.83144462,29,29,4,3.19757995605,29,13,3788037853.35,3788037853.45,3787998522.07,45.82972,-129.75904,0.0,34.3628338691,29,29,internal_timestamp,968.83001709,29,29,67681,1579009722,3.46409988403,29,29,3787998522.07
"('125',)",31.977399826,1,0,1031.80322899,29,29,4,3.1977399826,29,13,3788037853.35,3788037853.45,3787998542.05,45.82972,-129.75904,0.0,34.3589558301,29,29,internal_timestamp,963.559997559,29,29,52287,1579009742,3.47219991684,29,29,3787998542.05
"('126',)",31.9864006042,1,0,1031.77690884,29,29,4,3.19864006042,29,13,3788037853.35,3788037853.45,3787998562.05,45.82972,-129.75904,0.0,34.3577858971,29,29,internal_timestamp,958.390014648,29,29,54505,1579009762,3.48609995842,29,29,3787998562.05
"('127',)",31.9909000397,1,0,1031.75143629,29,29,4,3.19909000397,29,13,3788037853.35,3788037853.45,3787998582.06,45.82972,-129.75904,0.0,34.355739687,29,29,internal_timestamp,953.440002441,29,29,61914,1579009782,3.49559998512,29,29,3787998582.06
"('128',)",31.9986000061,1,0,1031.72187693,29,29,4,3.19986000061,29,13,3788037853.35,3788037853.45,3787998602.07,45.82972,-129.75904,0.0,34.3505908628,29,29,internal_timestamp,948.309997559,29,29,65594,1579009802,3.51180005074,29,29,3787998602.07
"('129',)",31.9993991852,1,0,1031.69690224,29,29,4,3.19993991852,29,13,3788037853.35,3788037853.45,3787998622.06,45.82972,-129.75904,0.0,34.3494586392,29,29,internal_timestamp,943.179992676,29,29,55265,1579009822,3.516299963,29,29,3787998622.06
"('130',)",32.0031013489,1,0,1031.67180747,29,29,4,3.20031013489,29,13,3788037853.35,3788037853.45,3787998642.06,45.82972,-129.75904,0.0,34.3485341303,29,29,internal_timestamp,938.070007324,29,29,63193,1579009842,3.52390003204,29,29,3787998642.06
"('131',)",32.0038986206,1,0,1031.64734655,29,29,4,3.20038986206,29,13,3788037853.35,3788037853.45,3787998662.06,45.82972,-129.75904,0.0,34.3483838415,29,29,internal_timestamp,932.859985352,29,29,56914,1579009862,3.52749991417,29,29,3787998662.06
"('132',)",32.010799408,1,0,1031.61973773,29,29,4,3.2010799408,29,13,3788037853.35,3788037853.45,3787998682.06,45.82972,-129.75904,0.0,34.34532502,29,29,internal_timestamp,927.719970703,29,29,57734,1579009882,3.5408000946,29,29,3787998682.06
"('133',)",32.0133018494,1,0,1031.59414333,29,29,4,3.20133018494,29,13,3788037853.35,3788037853.45,3787998702.05,45.82972,-129.75904,0.0,34.3438248778,29,29,internal_timestamp,922.58001709,29,29,54182,1579009902,3.5476000309,29,29,3787998702.05
"('134',)",32.0196990967,1,0,1031.56744682,29,29,4,3.20196990967,29,13,3788037853.35,3788037853.45,3787998722.06,45.82972,-129.75904,0.0,34.3413921264,29,29,internal_timestamp,917.5,29,29,59456,1579009922,3.55970001221,29,29,3787998722.06
"('135',)",32.0281982422,1,0,1031.53905941,29,29,4,3.20281982422,29,13,3788037853.35,3788037853.45,3787998742.06,45.82972,-129.75904,0.0,34.3380796066,29,29,internal_timestamp,912.289978027,29,29,60594,1579009942,3.57509994507,29,29,3787998742.06
"('136',)",32.03099823,1,0,1031.51449801,29,29,4,3.203099823,29,13,3788037853.35,3788037853.45,3787998762.06,45.82972,-129.75904,0.0,34.3377720659,29,29,internal_timestamp,907.150024414,29,29,56112,1579009962,3.58109998703,29,29,3787998762.06
"('137',)",32.0358009338,1,0,1031.48779944,29,29,4,3.20358009338,29,13,3788037853.35,3788037853.45,3787998782.09,45.82972,-129.75904,0.0,34.335464423,29,29,internal_timestamp,902.0,29,29,92659,1579009982,3.59130001068,29,29,3787998782.09
"('138',)",32.0491981506,1,0,1031.45878404,29,29,4,3.20491981506,29,13,3788037853.35,3788037853.45,3787998802.06,45.82972,-129.75904,0.0,34.3320057462,29,29,internal_timestamp,896.83001709,29,29,57049,1579010002,3.61240005493,29,29,3787998802.06
"('139',)",32.0521011353,1,0,1031.43148549,29,29,4,3.20521011353,29,13,3788037853.35,3788037853.45,3787998822.06,45.82972,-129.75904,0.0,34.3283387533,29,29,internal_timestamp,891.760009766,29,29,62103,1579010022,3.62170004845,29,29,3787998822.06
"('140',)",32.0489006042,1,0,1031.40567239,29,29,4,3.20489006042,29,13,3788037853.35,3788037853.45,3787998842.07,45.82972,-129.75904,0.0,34.3261591149,29,29,internal_timestamp,886.539978027,29,29,65077,1579010042,3.62269997597,29,29,3787998842.07
"('141',)",32.0582008362,1,0,1031.37700809,29,29,4,3.20582008362,29,13,3788037853.35,3788037853.45,3787998862.06,45.82972,-129.75904,0.0,34.3219570073,29,29,internal_timestamp,881.469970703,29,29,62860,1579010062,3.63980007172,29,29,3787998862.06
"('142',)",32.0640983582,1,0,1031.35162851,29,29,4,3.20640983582,29,13,3788037853.35,3788037853.45,3787998882.06,45.82972,-129.75904,0.0,34.3209194198,29,29,internal_timestamp,876.390014648,29,29,57511,1579010082,3.65000009537,29,29,3787998882.06
"('143',)",32.0661010742,1,0,1031.3244714,29,29,4,3.20661010742,29,13,3788037853.35,3788037853.45,3787998902.06,45.82972,-129.75904,0.0,34.3176894968,29,29,internal_timestamp,871.239990234,29,29,64760,1579010102,3.65790009499,29,29,3787998902.06
"('144',)",32.0737991333,1,0,1031.29667412,29,29,4,3.20737991333,29,13,3788037853.35,3788037853.45,3787998922.07,45.82972,-129.75904,0.0,34.3138465917,29,29,internal_timestamp,866.239990234,29,29,65136,1579010122,3.67280006409,29,29,3787998922.07
"('145',)",32.0766983032,1,0,1031.27089303,29,29,4,3.20766983032,29,13,3788037853.35,3788037853.45,3787998942.06,45.82972,-129.75904,0.0,34.3119666574,29,29,internal_timestamp,861.150024414,29,29,64782,1579010142,3.68039989471,29,29,3787998942.06
"('146',)",32.0773010254,1,0,1031.2464099,29,29,4,3.20773010254,29,13,3788037853.35,3788037853.45,3787998962.06,45.82972,-129.75904,0.0,34.3116881122,29,29,internal_timestamp,855.960021973,29,29,59233,1579010162,3.68390011787,29,29,3787998962.06
"('147',)",32.0838012695,1,0,1031.22141336,29,29,4,3.20838012695,29,13,3788037853.35,3788037853.45,3787998982.06,45.82972,-129.75904,0.0,34.3112750386,29,29,internal_timestamp,850.859985352,29,29,59808,1579010182,3.69420003891,29,29,3787998982.06
"('148',)",32.085899353,1,0,1031.1970396,29,29,4,3.2085899353,29,13,3788037853.35,3788037853.45,3787999002.07,45.82972,-129.75904,0.0,34.3107304341,29,29,internal_timestamp,845.789978027,29,29,65535,1579010202,3.69959998131,29,29,3787999002.07
"('149',)",32.0886993408,1,0,1031.17187554,29,29,4,3.20886993408,29,13,3788037853.35,3788037853.45,3787999022.06,45.82972,-129.75904,0.0,34.3095749041,29,29,internal_timestamp,840.690002441,29,29,62480,1579010222,3.7063999176,29,29,3787999022.06
"('150',)",32.1011009216,1,0,1031.14122675,29,29,4,3.21011009216,29,13,3788037853.35,3788037853.45,3787999042.06,45.82972,-129.75904,0.0,34.3043300313,29,29,internal_timestamp,835.489990234,29,29,63139,1579010242,3.72810006142,29,29,3787999042.06
"('151',)",32.1064987183,1,0,1031.11479446,29,29,4,3.21064987183,29,13,3788037853.35,3788037853.45,3787999062.06,45.82972,-129.75904,0.0,34.3024264495,29,29,internal_timestamp,830.340026855,29,29,61603,1579010262,3.73860001564,29,29,3787999062.06
"('152',)",32.1124000549,1,0,1031.08707089,29,29,4,3.21124000549,29,13,3788037853.35,3788037853.45,3787999082.06,45.82972,-129.75904,0.0,34.2990207786,29,29,internal_timestamp,825.219970703,29,29,59742,1579010282,3.75110006332,29,29,3787999082.06
"('153',)",32.1146011353,1,0,1031.06153159,29,29,4,3.21146011353,29,13,3788037853.35,3788037853.45,3787999102.07,45.82972,-129.75904,0.0,34.2969028617,29,29,internal_timestamp,820.210021973,29,29,68358,1579010302,3.75810003281,29,29,3787999102.07
"('154',)",32.1259994507,1,0,1031.03249857,29,29,4,3.21259994507,29,13,3788037853.35,3788037853.45,3787999122.06,45.82972,-129.75904,0.0,34.2924745134,29,29,internal_timestamp,815.16998291,29,29,62815,1579010322,3.77780008316,29,29,3787999122.06
"('155',)",32.1272010803,1,0,1031.00870553,29,29,4,3.21272010803,29,13,3788037853.35,3788037853.45,3787999142.06,45.82972,-129.75904,0.0,34.2920851385,29,29,internal_timestamp,810.16998291,29,29,59500,1579010342,3.78200006485,29,29,3787999142.06
"('156',)",32.1370010376,1,0,1030.98163889,29,29,4,3.21370010376,29,13,3788037853.35,3788037853.45,3787999162.07,45.82972,-129.75904,0.0,34.2880004212,29,29,internal_timestamp,805.440002441,29,29,66831,1579010362,3.79940009117,29,29,3787999162.07
"('157',)",32.1437988281,1,0,1030.95736444,29,29,4,3.21437988281,29,13,3788037853.35,3788037853.45,3787999182.07,45.82972,-129.75904,0.0,34.2841850726,29,29,internal_timestamp,801.16998291,29,29,66452,1579010382,3.81290006638,29,29,3787999182.07
"('158',)",32.1450004578,1,0,1030.9334766,29,29,4,3.21450004578,29,13,3788037853.35,3788037853.45,3787999202.06,45.82972,-129.75904,0.0,34.2838074074,29,29,internal_timestamp,796.150024414,29,29,60455,1579010402,3.81710004807,29,29,3787999202.06
"('159',)",32.1537017822,1,0,1030.90616169,29,29,4,3.21537017822,29,13,3788037853.35,3788037853.45,3787999222.06,45.82972,-129.75904,0.0,34.2800622339,29,29,internal_timestamp,791.270019531,29,29,61233,1579010422,3.83299994469,29,29,3787999222.06
"('160',)",32.1612014771,1,0,1030.88087449,29,29,4,3.21612014771,29,13,3788037853.35,3788037853.45,3787999242.07,45.82972,-129.75904,0.0,34.2783237937,29,29,internal_timestamp,786.400024414,29,29,67492,1579010442,3.84559988976,29,29,3787999242.07
"('161',)",32.1651992798,1,0,1030.8572329,29,29,4,3.21651992798,29,13,3788037853.35,3788037853.45,3787999262.06,45.82972,-129.75904,0.0,34.2780794375,29,29,internal_timestamp,781.489990234,29,29,64750,1579010462,3.85279989243,29,29,3787999262.06
"('162',)",32.1771011353,1,0,1030.8319962,29,29,4,3.21771011353,29,13,3788037853.35,3788037853.45,3787999282.07,45.82972,-129.75904,0.0,34.2769620163,29,29,internal_timestamp,776.640014648,29,29,67573,1579010482,3.86980009079,29,29,3787999282.07
"('163',)",32.1763000488,1,0,1030.8058898,29,29,4,3.21763000488,29,13,3788037853.35,3788037853.45,3787999302.06,45.82972,-129.75904,0.0,34.2722962862,29,29,internal_timestamp,771.91998291,29,29,64225,1579010502,3.87569999695,29,29,3787999302.06
"('164',)",32.1769981384,1,0,1030.78068088,29,29,4,3.21769981384,29,13,3788037853.35,3788037853.45,3787999322.06,45.82972,-129.75904,0.0,34.2694664522,29,29,internal_timestamp,767.08001709,29,29,61640,1579010522,3.88159990311,29,29,3787999322.06
"('165',)",32.1833992004,1,0,1030.74832499,29,29,4,3.21833992004,29,13,3788037853.35,3788037853.46,3787999342.06,45.82972,-129.75904,0.0,34.2605886448,29,29,internal_timestamp,762.049987793,29,29,63012,1579010542,3.89989995956,29,29,3787999342.06
"('166',)",32.1925010681,1,0,1030.71784441,29,29,4,3.21925010681,29,13,3788037853.35,3788037853.46,3787999362.06,45.82972,-129.75904,0.0,34.2542940878,29,29,internal_timestamp,757.0,29,29,62712,1579010562,3.91880011559,29,29,3787999362.06
"('167',)",32.206401825,1,0,1030.68533938,29,29,4,3.2206401825,29,13,3788037853.35,3788037853.46,3787999382.06,45.82972,-129.75904,0.0,34.2463917323,29,29,internal_timestamp,751.969970703,29,29,61519,1579010582,3.94470000267,29,29,3787999382.06
"('168',)",32.2149009705,1,0,1030.65374405,29,29,4,3.22149009705,29,13,3788037853.35,3788037853.46,3787999402.07,45.82972,-129.75904,0.0,34.2388836722,29,29,internal_timestamp,746.900024414,29,29,68522,1579010602,3.96409988403,29,29,3787999402.07
"('169',)",32.2195014954,1,0,1030.62652796,29,29,4,3.22195014954,29,13,3788037853.35,3788037853.46,3787999422.07,45.82972,-129.75904,0.0,34.2358246245,29,29,internal_timestamp,741.789978027,29,29,66707,1579010622,3.97480010986,29,29,3787999422.07
"('170',)",32.2196006775,1,0,1030.59835356,29,29,4,3.22196006775,29,13,3788037853.35,3788037853.46,3787999442.06,45.82972,-129.75904,0.0,34.2314392516,29,29,internal_timestamp,736.599975586,29,29,62483,1579010642,3.98169994354,29,29,3787999442.06
"('171',)",32.2178001404,1,0,1030.572524,29,29,4,3.22178001404,29,13,3788037853.35,3788037853.46,3787999462.06,45.82972,-129.75904,0.0,34.229149592,29,29,internal_timestamp,731.450012207,29,29,64808,1579010662,3.98440003395,29,29,3787999462.06
"('172',)",32.21900177,1,0,1030.54497687,29,29,4,3.221900177,29,13,3788037853.35,3788037853.46,3787999482.06,45.82972,-129.75904,0.0,34.2234672918,29,29,internal_timestamp,726.679992676,29,29,61598,1579010682,3.99359989166,29,29,3787999482.06
"('173',)",32.2196006775,1,0,1030.52050111,29,29,4,3.22196006775,29,13,3788037853.35,3788037853.46,3787999502.08,45.82972,-129.75904,0.0,34.2212382795,29,29,internal_timestamp,721.880004883,29,29,77268,1579010702,3.99880003929,29,29,3787999502.08
"('174',)",32.381401062,1,0,1029.39860942,29,29,4,3.2381401062,29,29,3788037853.34,3788037853.38,3788000373.08,45.82972,-129.75904,0.0,34.0457001628,29,29,internal_timestamp,520.429992676,29,29,77141,1579011573,4.45289993286,29,29,3788000373.08
"('175',)",32.3815994263,1,0,1029.39698541,29,29,4,3.23815994263,29,29,3788037853.34,3788037853.38,3788000401.93,45.82972,-129.75904,0.0,34.0451254093,29,29,internal_timestamp,520.200012207,29,29,928523,1579011601,4.45380020142,29,29,3788000401.93
"('176',)",32.3891983032,1,0,1029.37219258,29,29,4,3.23891983032,29,29,3788037853.34,3788037853.38,3788000421.94,45.82972,-129.75904,0.0,34.038375146,29,29,internal_timestamp,516.429992676,29,29,940333,1579011621,4.47090005875,29,29,3788000421.94
"('177',)",32.4021987915,1,0,1029.34036332,29,29,4,3.24021987915,29,29,3788037853.34,3788037853.38,3788000441.94,45.82972,-129.75904,0.0,34.0316436452,29,29,internal_timestamp,511.309997559,29,29,937531,1579011641,4.49480009079,29,29,3788000441.94
"('178',)",32.4089012146,1,0,1029.31226587,29,29,4,3.24089012146,29,29,3788037853.34,3788037853.38,3788000461.94,45.82972,-129.75904,0.0,34.0280230018,29,29,internal_timestamp,506.200012207,29,29,943290,1579011661,4.50850009918,29,29,3788000461.94
"('179',)",32.4155006409,1,0,1029.28417289,29,29,4,3.24155006409,29,29,3788037853.34,3788037853.38,3788000481.93,45.82972,-129.75904,0.0,34.0246112304,29,29,internal_timestamp,501.049987793,29,29,927638,1579011681,4.521900177,29,29,3788000481.93
"('180',)",32.4240989685,1,0,1029.2534932,29,29,4,3.24240989685,29,29,3788037853.34,3788037853.38,3788000501.94,45.82972,-129.75904,0.0,34.0180394174,29,29,internal_timestamp,496.019989014,29,29,944673,1579011701,4.540599823,29,29,3788000501.94
"('181',)",32.4373016357,1,0,1029.22198865,29,29,4,3.24373016357,29,29,3788037853.34,3788037853.38,3788000521.94,45.82972,-129.75904,0.0,34.0124422563,29,29,internal_timestamp,490.760009766,29,29,944563,1579011721,4.56370019913,29,29,3788000521.94
"('182',)",32.4430999756,1,0,1029.19420997,29,29,4,3.24430999756,29,29,3788037853.34,3788037853.38,3788000541.94,45.82972,-129.75904,0.0,34.0085429564,29,29,internal_timestamp,485.75,29,29,937883,1579011741,4.57660007477,29,29,3788000541.94
"('183',)",32.4443016052,1,0,1029.16865199,29,29,4,3.24443016052,29,29,3788037853.34,3788037853.38,3788000561.94,45.82972,-129.75904,0.0,34.0068075219,29,29,internal_timestamp,480.660003662,29,29,938225,1579011761,4.58220005035,29,29,3788000561.94
"('184',)",32.4744987488,1,0,1029.13052807,29,29,4,3.24744987488,29,29,3788037853.34,3788037853.38,3788000581.95,45.82972,-129.75904,0.0,33.9956266997,29,29,internal_timestamp,475.570007324,29,29,948578,1579011781,4.63000011444,29,29,3788000581.95
"('185',)",32.4910011292,1,0,1029.09880499,29,29,4,3.24910011292,29,29,3788037853.34,3788037853.39,3788000601.94,45.82972,-129.75904,0.0,33.9898383695,29,29,internal_timestamp,470.399993896,29,29,944900,1579011801,4.65700006485,29,29,3788000601.94
"('186',)",32.503200531,1,0,1029.06846643,29,29,4,3.2503200531,29,29,3788037853.34,3788037853.39,3788000621.95,45.82972,-129.75904,0.0,33.9848729259,29,29,internal_timestamp,465.239990234,29,29,946783,1579011821,4.67829990387,29,29,3788000621.95
"('187',)",32.5153999329,1,0,1029.03891084,29,29,4,3.25153999329,29,29,3788037853.34,3788037853.39,3788000641.95,45.82972,-129.75904,0.0,33.9807198563,29,29,internal_timestamp,460.089996338,29,29,947716,1579011841,4.69880008698,29,29,3788000641.95
"('188',)",32.5350990295,1,0,1029.00991473,29,29,4,3.25350990295,29,29,3788037853.34,3788037853.39,3788000661.94,45.82972,-129.75904,0.0,33.9783238699,29,29,internal_timestamp,454.940002441,29,29,942714,1579011861,4.72609996796,29,29,3788000661.94
"('189',)",32.5364990234,1,0,1028.98094736,29,29,4,3.25364990234,29,29,3788037853.34,3788037853.39,3788000681.94,45.82972,-129.75904,0.0,33.9731817801,29,29,internal_timestamp,449.790008545,29,29,942922,1579011881,4.73530006409,29,29,3788000681.94
"('190',)",32.5579986572,1,0,1028.94784402,29,29,4,3.25579986572,29,29,3788037853.34,3788037853.39,3788000701.93,45.82972,-129.75904,0.0,33.9665494351,29,29,internal_timestamp,444.640014648,29,29,930490,1579011901,4.7687997818,29,29,3788000701.93
"('191',)",32.5611000061,1,0,1028.92272678,29,29,4,3.25611000061,29,29,3788037853.34,3788037853.39,3788000721.94,45.82972,-129.75904,0.0,33.9661590856,29,29,internal_timestamp,439.440002441,29,29,943931,1579011921,4.77530002594,29,29,3788000721.94
"('192',)",32.5708999634,1,0,1028.89391832,29,29,4,3.25708999634,29,29,3788037853.34,3788037853.39,3788000741.94,45.82972,-129.75904,0.0,33.9622682409,29,29,internal_timestamp,434.329986572,29,29,944678,1579011941,4.79279994965,29,29,3788000741.94
"('193',)",32.5786018372,1,0,1028.86300585,29,29,4,3.25786018372,29,29,3788037853.35,3788037853.39,3788000761.95,45.82972,-129.75904,0.0,33.9557472586,29,29,internal_timestamp,429.220001221,29,29,948738,1579011961,4.81050014496,29,29,3788000761.95
"('194',)",32.5875015259,1,0,1028.83296117,29,29,4,3.25875015259,29,29,3788037853.35,3788037853.39,3788000781.95,45.82972,-129.75904,0.0,33.9504160878,29,29,internal_timestamp,424.100006104,29,29,947745,1579011981,4.82840013504,29,29,3788000781.95
"('195',)",32.6094017029,1,0,1028.80093683,29,29,4,3.26094017029,29,29,3788037853.35,3788037853.39,3788000801.94,45.82972,-129.75904,0.0,33.945407265,29,29,internal_timestamp,418.880004883,29,29,940822,1579012001,4.86079978943,29,29,3788000801.94
"('196',)",32.6242980957,1,0,1028.77460232,29,29,4,3.26242980957,29,29,3788037853.35,3788037853.39,3788000821.94,45.82972,-129.75904,0.0,33.9450720406,29,29,internal_timestamp,413.760009766,29,29,941345,1579012021,4.88059997559,29,29,3788000821.94
"('197',)",32.643699646,1,0,1028.74523575,29,29,4,3.2643699646,29,29,3788037853.35,3788037853.39,3788000841.95,45.82972,-129.75904,0.0,33.9419935011,29,29,internal_timestamp,408.660003662,29,29,950246,1579012041,4.90819978714,29,29,3788000841.95
"('198',)",32.6609992981,1,0,1028.7168073,29,29,4,3.26609992981,29,29,3788037853.35,3788037853.39,3788000861.94,45.82972,-129.75904,0.0,33.9395262129,29,29,internal_timestamp,403.579986572,29,29,944738,1579012061,4.93279981613,29,29,3788000861.94
"('199',)",32.6908988953,1,0,1028.68490679,29,29,4,3.26908988953,29,29,3788037853.35,3788037853.39,3788000881.95,45.82972,-129.75904,0.0,33.9353422964,29,29,internal_timestamp,398.470001221,29,29,947542,1579012081,4.97340011597,29,29,3788000881.95
"('200',)",32.712600708,1,0,1028.6541531,29,29,4,3.2712600708,29,29,3788037853.35,3788037853.39,3788000901.95,45.82972,-129.75904,0.0,33.9313756501,29,29,internal_timestamp,393.320007324,29,29,947040,1579012101,5.00449991226,29,29,3788000901.95
"('201',)",32.7191009521,1,0,1028.62935465,29,29,4,3.27191009521,29,29,3788037853.35,3788037853.39,3788000921.94,45.82972,-129.75904,0.0,33.9309490234,29,29,internal_timestamp,388.299987793,29,29,941943,1579012121,5.01480007172,29,29,3788000921.94
"('202',)",32.7327003479,1,0,1028.59928783,29,29,4,3.27327003479,29,29,3788037853.35,3788037853.39,3788000941.93,45.82972,-129.75904,0.0,33.9267048156,29,29,internal_timestamp,383.109985352,29,29,928222,1579012141,5.03700017929,29,29,3788000941.93
"('203',)",32.7719993591,1,0,1028.56333826,29,29,4,3.27719993591,29,29,3788037853.35,3788037853.39,3788000961.95,45.82972,-129.75904,0.0,33.9198585138,29,29,internal_timestamp,377.940002441,29,29,945291,1579012161,5.09089994431,29,29,3788000961.95
"('204',)",32.7951011658,1,0,1028.53466165,29,29,4,3.27951011658,29,29,3788037853.35,3788037853.39,3788000981.95,45.82972,-129.75904,0.0,33.9190734833,29,29,internal_timestamp,372.660003662,29,29,947756,1579012181,5.12050008774,29,29,3788000981.95
"('205',)",32.8101005554,1,0,1028.5065028,29,29,4,3.28101005554,29,29,3788037853.35,3788037853.39,3788001001.95,45.82972,-129.75904,0.0,33.9172521746,29,29,internal_timestamp,367.450012207,29,29,952505,1579012201,5.14190006256,29,29,3788001001.95
"('206',)",32.8432006836,1,0,1028.47341381,29,29,4,3.28432006836,29,29,3788037853.35,3788037853.39,3788001021.95,45.82972,-129.75904,0.0,33.9130298582,29,29,internal_timestamp,362.200012207,29,29,946594,1579012221,5.18620014191,29,29,3788001021.95
"('207',)",32.8759002686,1,0,1028.44251345,29,29,4,3.28759002686,29,29,3788037853.35,3788037853.39,3788001041.94,45.82972,-129.75904,0.0,33.9103869817,29,29,internal_timestamp,357.100006104,29,29,942630,1579012241,5.22840023041,29,29,3788001041.94
"('208',)",32.9077987671,1,0,1028.41248921,29,29,4,3.29077987671,29,29,3788037853.35,3788037853.39,3788001061.95,45.82972,-129.75904,0.0,33.9080799256,29,29,internal_timestamp,352.100006104,29,29,948949,1579012261,5.26929998398,29,29,3788001061.95
"('209',)",32.9704017639,1,0,1028.37739416,29,29,4,3.29704017639,29,29,3788037853.35,3788037853.39,3788001081.94,45.82972,-129.75904,0.0,33.9064542131,29,29,internal_timestamp,346.820007324,29,29,942951,1579012281,5.34439992905,29,29,3788001081.94
"('210',)",32.9883003235,1,0,1028.34903552,29,29,4,3.29883003235,29,29,3788037853.35,3788037853.39,3788001101.95,45.82972,-129.75904,0.0,33.9044391577,29,29,internal_timestamp,341.700012207,29,29,952824,1579012301,5.36920022964,29,29,3788001101.95
"('211',)",33.0591011047,1,0,1028.31238397,29,29,4,3.30591011047,29,29,3788037853.35,3788037853.39,3788001121.94,45.82972,-129.75904,0.0,33.9016332893,29,29,internal_timestamp,336.579986572,29,29,940182,1579012321,5.45459985733,29,29,3788001121.94
"('212',)",33.1152000427,1,0,1028.27982329,29,29,4,3.31152000427,29,29,3788037853.35,3788037853.39,3788001141.98,45.82972,-129.75904,0.0,33.9006329996,29,29,internal_timestamp,331.540008545,29,29,975934,1579012341,5.52150011063,29,29,3788001141.98
