obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('188',)",31.2826004028,1,0,1038.3399373,29,29,2,3.12826004028,29,13,3746541020.26,3746541020.34,3659128891.01,44.52757,-125.38075,0.0,34.6225066838,29,29,internal_timestamp,2311.02001953,29,29,12507,1450140091,1.79270005226,29,29,3659128891.01
"('189',)",31.2833995819,1,0,1038.32625247,29,29,2,3.12833995819,29,13,3746541020.26,3746541020.34,3659128901.99,44.52757,-125.38075,0.0,34.6217604391,29,29,internal_timestamp,2308.18994141,29,29,985722,1450140101,1.79560005665,29,29,3659128901.99
"('190',)",31.2828006744,1,0,1038.31302798,29,29,2,3.12828006744,29,13,3746541020.26,3746541020.35,3659128912.98,44.52757,-125.38075,0.0,34.6213273005,29,29,internal_timestamp,2305.35009766,29,29,984852,1450140112,1.79659998417,29,29,3659128912.98
"('191',)",31.281999588,1,0,1038.3005812,29,29,2,3.1281999588,29,13,3746541020.26,3746541020.35,3659128924.0,44.52757,-125.38075,0.0,34.621714443,29,29,internal_timestamp,2302.51000977,29,29,999991,1450140123,1.79659998417,29,29,3659128924.0
"('192',)",31.2810993195,1,0,1038.2875561,29,29,2,3.12810993195,29,13,3746541020.26,3746541020.35,3659128934.98,44.52757,-125.38075,0.0,34.6217995523,29,29,internal_timestamp,2299.60009766,29,29,981101,1450140134,1.79680001736,29,29,3659128934.98
"('193',)",31.2800998688,1,0,1038.27400264,29,29,2,3.12800998688,29,13,3746541020.26,3746541020.35,3659128945.99,44.52757,-125.38075,0.0,34.6213400151,29,29,internal_timestamp,2296.67993164,29,29,989162,1450140145,1.79739999771,29,29,3659128945.99
"('194',)",31.2798995972,1,0,1038.26071975,29,29,2,3.12798995972,29,13,3746541020.26,3746541020.35,3659128956.99,44.52757,-125.38075,0.0,34.6212146071,29,29,internal_timestamp,2293.7800293,29,29,986428,1450140156,1.79859995842,29,29,3659128956.99
"('195',)",31.2805995941,1,0,1038.24688489,29,29,2,3.12805995941,29,13,3746541020.26,3746541020.35,3659128967.98,44.52757,-125.38075,0.0,34.6205905128,29,29,internal_timestamp,2290.88989258,29,29,983655,1450140167,1.80130004883,29,29,3659128967.98
"('196',)",31.2803001404,1,0,1038.23371542,29,29,2,3.12803001404,29,13,3746541020.26,3746541020.35,3659128978.99,44.52757,-125.38075,0.0,34.6206739133,29,29,internal_timestamp,2287.9699707,29,29,993412,1450140178,1.80219995975,29,29,3659128978.99
"('197',)",31.2805995941,1,0,1038.21992468,29,29,2,3.12805995941,29,13,3746541020.26,3746541020.35,3659128989.99,44.52757,-125.38075,0.0,34.6199794011,29,29,internal_timestamp,2285.09008789,29,29,987724,1450140189,1.80449998379,29,29,3659128989.99
"('198',)",31.2801990509,1,0,1038.20702587,29,29,2,3.12801990509,29,13,3746541020.26,3746541020.35,3659129001.0,44.52757,-125.38075,0.0,34.6198950704,29,29,internal_timestamp,2282.26000977,29,29,995316,1450140200,1.80540001392,29,29,3659129001.0
"('199',)",31.2801990509,1,0,1038.19443818,29,29,2,3.12801990509,29,13,3746541020.26,3746541020.35,3659129011.99,44.52757,-125.38075,0.0,34.6197216304,29,29,internal_timestamp,2279.5300293,29,29,992443,1450140211,1.80680000782,29,29,3659129011.99
"('200',)",31.279800415,1,0,1038.18189465,29,29,2,3.1279800415,29,13,3746541020.26,3746541020.35,3659129023.01,44.52757,-125.38075,0.0,34.6194798445,29,29,internal_timestamp,2276.81005859,29,29,5405,1450140223,1.80780005455,29,29,3659129023.01
"('201',)",31.2791996002,1,0,1038.16897539,29,29,2,3.12791996002,29,13,3746541020.26,3746541020.35,3659129034.0,44.52757,-125.38075,0.0,34.6188919915,29,29,internal_timestamp,2274.07006836,29,29,997466,1450140233,1.80889999866,29,29,3659129034.0
"('202',)",31.2786006927,1,0,1038.15615907,29,29,2,3.12786006927,29,13,3746541020.26,3746541020.35,3659129044.99,44.52757,-125.38075,0.0,34.6187683725,29,29,internal_timestamp,2271.26000977,29,29,990617,1450140244,1.80959999561,29,29,3659129044.99
"('203',)",31.2779998779,1,0,1038.14313463,29,29,2,3.12779998779,29,13,3746541020.26,3746541020.35,3659129056.0,44.52757,-125.38075,0.0,34.6186669592,29,29,internal_timestamp,2268.39990234,29,29,1395,1450140256,1.81029999256,29,29,3659129056.0
"('204',)",31.2775001526,1,0,1038.13016728,29,29,2,3.12775001526,29,13,3746541020.26,3746541020.35,3659129066.99,44.52757,-125.38075,0.0,34.6186951771,29,29,internal_timestamp,2265.5300293,29,29,992239,1450140266,1.81099998951,29,29,3659129066.99
"('205',)",31.2768993378,1,0,1038.1167422,29,29,2,3.12768993378,29,13,3746541020.26,3746541020.35,3659129078.04,44.52757,-125.38075,0.0,34.6184046132,29,29,internal_timestamp,2262.62011719,29,29,44514,1450140278,1.81190001965,29,29,3659129078.04
"('206',)",31.2777004242,1,0,1038.10287648,29,29,2,3.12777004242,29,13,3746541020.26,3746541020.35,3659129089.0,44.52757,-125.38075,0.0,34.6179227189,29,29,internal_timestamp,2259.69995117,29,29,118,1450140289,1.81459999084,29,29,3659129089.0
"('207',)",31.2782993317,1,0,1038.08955,29,29,2,3.12782993317,29,13,3746541020.26,3746541020.35,3659129099.99,44.52757,-125.38075,0.0,34.6176971791,29,29,internal_timestamp,2256.84008789,29,29,994735,1450140299,1.81679999828,29,29,3659129099.99
"('208',)",31.2770004272,1,0,1038.07638065,29,29,2,3.12770004272,29,13,3746541020.26,3746541020.35,3659129111.0,44.52757,-125.38075,0.0,34.6176212958,29,29,internal_timestamp,2253.91992188,29,29,3173,1450140311,1.81669998169,29,29,3659129111.0
"('209',)",31.2761993408,1,0,1038.06327334,29,29,2,3.12761993408,29,13,3746541020.26,3746541020.35,3659129122.0,44.52757,-125.38075,0.0,34.6174982104,29,29,internal_timestamp,2251.04003906,29,29,4298,1450140322,1.81719994545,29,29,3659129122.0
"('210',)",31.2749004364,1,0,1038.05019624,29,29,2,3.12749004364,29,13,3746541020.26,3746541020.35,3659129133.0,44.52757,-125.38075,0.0,34.6171749747,29,29,internal_timestamp,2248.18994141,29,29,2018,1450140333,1.81729996204,29,29,3659129133.0
"('211',)",31.27409935,1,0,1038.03780583,29,29,2,3.127409935,29,13,3746541020.26,3746541020.35,3659129144.01,44.52757,-125.38075,0.0,34.617441342,29,29,internal_timestamp,2245.38989258,29,29,7791,1450140344,1.81739997864,29,29,3659129144.01
"('212',)",31.2728996277,1,0,1038.02499325,29,29,2,3.12728996277,29,13,3746541020.26,3746541020.35,3659129155.07,44.52757,-125.38075,0.0,34.617576279,29,29,internal_timestamp,2242.51000977,29,29,66936,1450140355,1.81719994545,29,29,3659129155.07
"('213',)",31.2714996338,1,0,1038.01151441,29,29,2,3.12714996338,29,13,3746541020.26,3746541020.35,3659129166.0,44.52757,-125.38075,0.0,34.6170465292,29,29,internal_timestamp,2239.61010742,29,29,999691,1450140365,1.81739997864,29,29,3659129166.0
"('214',)",31.2705993652,1,0,1037.99893304,29,29,2,3.12705993652,29,13,3746541020.26,3746541020.35,3659129177.0,44.52757,-125.38075,0.0,34.617439511,29,29,internal_timestamp,2236.73999023,29,29,998028,1450140376,1.81729996204,29,29,3659129177.0
"('215',)",31.2698001862,1,0,1037.98589075,29,29,2,3.12698001862,29,13,3746541020.26,3746541020.35,3659129188.01,44.52757,-125.38075,0.0,34.6171941908,29,29,internal_timestamp,2233.89990234,29,29,7316,1450140388,1.8178999424,29,29,3659129188.01
"('216',)",31.2700996399,1,0,1037.97236453,29,29,2,3.12700996399,29,13,3746541020.26,3746541020.35,3659129199.01,44.52757,-125.38075,0.0,34.6163539687,29,29,internal_timestamp,2231.11010742,29,29,5940,1450140399,1.82029998302,29,29,3659129199.01
"('217',)",31.2693004608,1,0,1037.95958726,29,29,2,3.12693004608,29,13,3746541020.26,3746541020.35,3659129210.0,44.52757,-125.38075,0.0,34.6165515281,29,29,internal_timestamp,2228.23999023,29,29,3806,1450140410,1.82050001621,29,29,3659129210.0
"('218',)",31.2681999207,1,0,1037.94682619,29,29,2,3.12681999207,29,13,3746541020.26,3746541020.35,3659129221.01,44.52757,-125.38075,0.0,34.6168153666,29,29,internal_timestamp,2225.35009766,29,29,12203,1450140421,1.82029998302,29,29,3659129221.01
"('219',)",31.2677001953,1,0,1037.93383184,29,29,2,3.12677001953,29,13,3746541020.26,3746541020.35,3659129232.05,44.52757,-125.38075,0.0,34.6163762439,29,29,internal_timestamp,2222.57006836,29,29,48496,1450140432,1.82140004635,29,29,3659129232.05
"('220',)",31.2681999207,1,0,1037.92072911,29,29,2,3.12681999207,29,13,3746541020.26,3746541020.35,3659129243.01,44.52757,-125.38075,0.0,34.6156382246,29,29,internal_timestamp,2219.86010742,29,29,9555,1450140443,1.82389998436,29,29,3659129243.01
"('221',)",31.2674007416,1,0,1037.90859783,29,29,2,3.12674007416,29,13,3746541020.26,3746541020.35,3659129254.01,44.52757,-125.38075,0.0,34.6159972152,29,29,internal_timestamp,2217.10009766,29,29,6906,1450140454,1.82389998436,29,29,3659129254.01
"('222',)",31.2665996552,1,0,1037.89511977,29,29,2,3.12665996552,29,13,3746541020.26,3746541020.35,3659129265.01,44.52757,-125.38075,0.0,34.6153284506,29,29,internal_timestamp,2214.25,29,29,14035,1450140465,1.82490003109,29,29,3659129265.01
"('223',)",31.2663002014,1,0,1037.88208541,29,29,2,3.12663002014,29,13,3746541020.26,3746541020.35,3659129276.07,44.52757,-125.38075,0.0,34.6152833836,29,29,internal_timestamp,2211.38989258,29,29,73451,1450140476,1.82589995861,29,29,3659129276.07
"('224',)",31.2667999268,1,0,1037.86935935,29,29,2,3.12667999268,29,13,3746541020.26,3746541020.35,3659129287.01,44.52757,-125.38075,0.0,34.6152122951,29,29,internal_timestamp,2208.62988281,29,29,8208,1450140487,1.82780003548,29,29,3659129287.01
"('225',)",31.2665996552,1,0,1037.85600184,29,29,2,3.12665996552,29,13,3746541020.26,3746541020.35,3659129298.02,44.52757,-125.38075,0.0,34.6146287021,29,29,internal_timestamp,2205.81005859,29,29,15666,1450140498,1.82939994335,29,29,3659129298.02
"('226',)",31.2663993835,1,0,1037.84323817,29,29,2,3.12663993835,29,13,3746541020.26,3746541020.35,3659129309.01,44.52757,-125.38075,0.0,34.6144487124,29,29,internal_timestamp,2203.04003906,29,29,14440,1450140509,1.83060002327,29,29,3659129309.01
"('227',)",31.2656002045,1,0,1037.83067362,29,29,2,3.12656002045,29,13,3746541020.26,3746541020.35,3659129320.01,44.52757,-125.38075,0.0,34.6143864329,29,29,internal_timestamp,2200.27001953,29,29,12003,1450140520,1.83099997044,29,29,3659129320.01
"('228',)",31.264799118,1,0,1037.81754119,29,29,2,3.1264799118,29,13,3746541020.26,3746541020.35,3659129331.03,44.52757,-125.38075,0.0,34.6141520671,29,29,internal_timestamp,2197.40991211,29,29,25257,1450140531,1.83159995079,29,29,3659129331.03
"('229',)",31.264799118,1,0,1037.80444677,29,29,2,3.1264799118,29,13,3746541020.26,3746541020.35,3659129342.02,44.52757,-125.38075,0.0,34.6140448863,29,29,internal_timestamp,2194.56005859,29,29,18409,1450140542,1.83299994469,29,29,3659129342.02
"('230',)",31.2637996674,1,0,1037.79133101,29,29,2,3.12637996674,29,13,3746541020.26,3746541020.35,3659129353.02,44.52757,-125.38075,0.0,34.6138971055,29,29,internal_timestamp,2191.67993164,29,29,15170,1450140553,1.83329999447,29,29,3659129353.02
"('231',)",31.2628002167,1,0,1037.77828334,29,29,2,3.12628002167,29,13,3746541020.26,3746541020.35,3659129364.02,44.52757,-125.38075,0.0,34.6136231029,29,29,internal_timestamp,2188.84008789,29,29,22028,1450140564,1.83369994164,29,29,3659129364.02
"('232',)",31.2630004883,1,0,1037.76536546,29,29,2,3.12630004883,29,13,3746541020.26,3746541020.35,3659129375.02,44.52757,-125.38075,0.0,34.613647017,29,29,internal_timestamp,2186.01000977,29,29,18059,1450140575,1.83519995213,29,29,3659129375.02
"('233',)",31.2628002167,1,0,1037.75197723,29,29,2,3.12628002167,29,13,3746541020.26,3746541020.35,3659129386.08,44.52757,-125.38075,0.0,34.6131871772,29,29,internal_timestamp,2183.15991211,29,29,82662,1450140586,1.83669996262,29,29,3659129386.08
"('234',)",31.263999939,1,0,1037.73871571,29,29,2,3.1263999939,29,13,3746541020.26,3746541020.36,3659129397.14,44.52757,-125.38075,0.0,34.6127029952,29,29,internal_timestamp,2180.38989258,29,29,142585,1450140597,1.83980000019,29,29,3659129397.14
"('235',)",31.2656993866,1,0,1037.72530895,29,29,2,3.12656993866,29,13,3746541020.26,3746541020.36,3659129408.05,44.52757,-125.38075,0.0,34.6118432124,29,29,internal_timestamp,2177.67993164,29,29,47888,1450140608,1.84379994869,29,29,3659129408.05
"('236',)",31.2660999298,1,0,1037.71292463,29,29,2,3.12660999298,29,13,3746541020.26,3746541020.36,3659129419.02,44.52757,-125.38075,0.0,34.6118374306,29,29,internal_timestamp,2174.97998047,29,29,23437,1450140619,1.84549999237,29,29,3659129419.02
"('237',)",31.2660999298,1,0,1037.69971065,29,29,2,3.12660999298,29,13,3746541020.26,3746541020.36,3659129430.02,44.52757,-125.38075,0.0,34.6111537172,29,29,internal_timestamp,2172.2199707,29,29,21203,1450140630,1.84739995003,29,29,3659129430.02
"('238',)",31.2667007446,1,0,1037.68649708,29,29,2,3.12667007446,29,13,3746541020.26,3746541020.36,3659129441.03,44.52757,-125.38075,0.0,34.6109241265,29,29,internal_timestamp,2169.38989258,29,29,34853,1450140641,1.84959995747,29,29,3659129441.03
"('239',)",31.2665996552,1,0,1037.67341316,29,29,2,3.12665996552,29,13,3746541020.26,3746541020.36,3659129452.03,44.52757,-125.38075,0.0,34.6109185004,29,29,internal_timestamp,2166.52001953,29,29,26765,1450140652,1.85080003738,29,29,3659129452.03
"('240',)",31.2670001984,1,0,1037.65986672,29,29,2,3.12670001984,29,13,3746541020.26,3746541020.36,3659129463.06,44.52757,-125.38075,0.0,34.6103406341,29,29,internal_timestamp,2163.67993164,29,29,58326,1450140663,1.85309994221,29,29,3659129463.06
"('241',)",31.26720047,1,0,1037.64623915,29,29,2,3.126720047,29,13,3746541020.26,3746541020.36,3659129474.03,44.52757,-125.38075,0.0,34.609739539,29,29,internal_timestamp,2160.82006836,29,29,28316,1450140674,1.85520005226,29,29,3659129474.03
"('242',)",31.2665996552,1,0,1037.63333583,29,29,2,3.12665996552,29,13,3746541020.26,3746541020.36,3659129485.04,44.52757,-125.38075,0.0,34.6097509199,29,29,internal_timestamp,2157.9699707,29,29,36561,1450140685,1.85580003262,29,29,3659129485.04
"('243',)",31.2665996552,1,0,1037.62020548,29,29,2,3.12665996552,29,13,3746541020.26,3746541020.36,3659129496.03,44.52757,-125.38075,0.0,34.6094141093,29,29,internal_timestamp,2155.15991211,29,29,29707,1450140696,1.85739994049,29,29,3659129496.03
"('244',)",31.2695999146,1,0,1037.60608291,29,29,2,3.12695999146,29,13,3746541020.26,3746541020.36,3659129507.03,44.52757,-125.38075,0.0,34.6081421894,29,29,internal_timestamp,2152.41992188,29,29,28383,1450140707,1.86329996586,29,29,3659129507.03
"('245',)",31.2691001892,1,0,1037.59422773,29,29,2,3.12691001892,29,13,3746541020.26,3746541020.36,3659129518.03,44.52757,-125.38075,0.0,34.6085212819,29,29,internal_timestamp,2149.72998047,29,29,27579,1450140718,1.86360001564,29,29,3659129518.03
"('246',)",31.268699646,1,0,1037.58131894,29,29,2,3.1268699646,29,13,3746541020.26,3746541020.36,3659129529.03,44.52757,-125.38075,0.0,34.6082115657,29,29,internal_timestamp,2146.94995117,29,29,34017,1450140729,1.86469995975,29,29,3659129529.03
"('247',)",31.2682991028,1,0,1037.56806913,29,29,2,3.12682991028,29,13,3746541020.26,3746541020.36,3659129540.03,44.52757,-125.38075,0.0,34.6081794522,29,29,internal_timestamp,2144.04003906,29,29,33055,1450140740,1.86559998989,29,29,3659129540.03
"('248',)",31.2705001831,1,0,1037.55552299,29,29,2,3.12705001831,29,13,3746541020.26,3746541020.36,3659129551.03,44.52757,-125.38075,0.0,34.6073031543,29,29,internal_timestamp,2141.54003906,29,29,33004,1450140751,1.87010002136,29,29,3659129551.03
"('249',)",31.2696990967,1,0,1037.54322459,29,29,2,3.12696990967,29,13,3746541020.26,3746541020.36,3659129562.03,44.52757,-125.38075,0.0,34.6074482307,29,29,internal_timestamp,2138.79003906,29,29,33093,1450140762,1.87030005455,29,29,3659129562.03
"('250',)",31.2691001892,1,0,1037.53064685,29,29,2,3.12691001892,29,13,3746541020.26,3746541020.36,3659129573.04,44.52757,-125.38075,0.0,34.6070697971,29,29,internal_timestamp,2136.09008789,29,29,42004,1450140773,1.87119996548,29,29,3659129573.04
"('251',)",31.268699646,1,0,1037.51857462,29,29,2,3.1268699646,29,13,3746541020.26,3746541020.36,3659129584.04,44.52757,-125.38075,0.0,34.6067800544,29,29,internal_timestamp,2133.48999023,29,29,41352,1450140784,1.87220001221,29,29,3659129584.04
"('252',)",31.2693004608,1,0,1037.50671938,29,29,2,3.12693004608,29,13,3746541020.26,3746541020.36,3659129595.04,44.52757,-125.38075,0.0,34.6067473696,29,29,internal_timestamp,2130.91992188,29,29,40780,1450140795,1.87409996986,29,29,3659129595.04
"('253',)",31.2712001801,1,0,1037.49410178,29,29,2,3.12712001801,29,13,3746541020.26,3746541020.36,3659129606.05,44.52757,-125.38075,0.0,34.6055929387,29,29,internal_timestamp,2128.44995117,29,29,45605,1450140806,1.87849998474,29,29,3659129606.05
"('254',)",31.2723007202,1,0,1037.48219903,29,29,2,3.12723007202,29,13,3746541020.26,3746541020.36,3659129617.04,44.52757,-125.38075,0.0,34.6052914418,29,29,internal_timestamp,2125.93994141,29,29,42516,1450140817,1.88119995594,29,29,3659129617.04
"('255',)",31.2724990845,1,0,1037.46933899,29,29,2,3.12724990845,29,13,3746541020.26,3746541020.36,3659129628.04,44.52757,-125.38075,0.0,34.6051919453,29,29,internal_timestamp,2123.14990234,29,29,42701,1450140828,1.88279998302,29,29,3659129628.04
"('256',)",31.2716007233,1,0,1037.45837173,29,29,2,3.12716007233,29,13,3746541020.26,3746541020.36,3659129639.05,44.52757,-125.38075,0.0,34.6049305459,29,29,internal_timestamp,2120.77001953,29,29,52326,1450140839,1.88310003281,29,29,3659129639.05
"('257',)",31.2712001801,1,0,1037.4458774,29,29,2,3.12712001801,29,13,3746541020.26,3746541020.36,3659129650.05,44.52757,-125.38075,0.0,34.6052846433,29,29,internal_timestamp,2117.94995117,29,29,48686,1450140850,1.88359999657,29,29,3659129650.05
"('258',)",31.2721004486,1,0,1037.43226739,29,29,2,3.12721004486,29,13,3746541020.26,3746541020.36,3659129661.11,44.52757,-125.38075,0.0,34.6046801196,29,29,internal_timestamp,2115.12011719,29,29,109852,1450140861,1.88650000095,29,29,3659129661.11
"('259',)",31.2724990845,1,0,1037.41876885,29,29,2,3.12724990845,29,13,3746541020.26,3746541020.36,3659129672.04,44.52757,-125.38075,0.0,34.6042162576,29,29,internal_timestamp,2112.27001953,29,29,42661,1450140872,1.88870000839,29,29,3659129672.04
"('260',)",31.275100708,1,0,1037.4055098,29,29,2,3.1275100708,29,13,3746541020.26,3746541020.36,3659129683.05,44.52757,-125.38075,0.0,34.6040846858,29,29,internal_timestamp,2109.47998047,29,29,51163,1450140883,1.89310002327,29,29,3659129683.05
"('261',)",31.2747993469,1,0,1037.39339868,29,29,2,3.12747993469,29,13,3746541020.26,3746541020.36,3659129694.07,44.52757,-125.38075,0.0,34.6045275776,29,29,internal_timestamp,2106.72998047,29,29,71098,1450140894,1.89359998703,29,29,3659129694.07
"('262',)",31.2759990692,1,0,1037.3804033,29,29,2,3.12759990692,29,13,3746541020.26,3746541020.36,3659129705.04,44.52757,-125.38075,0.0,34.603898473,29,29,internal_timestamp,2104.05004883,29,29,44944,1450140905,1.8968000412,29,29,3659129705.04
"('263',)",31.2770004272,1,0,1037.36786591,29,29,2,3.12770004272,29,13,3746541020.26,3746541020.36,3659129716.07,44.52757,-125.38075,0.0,34.6035403766,29,29,internal_timestamp,2101.40991211,29,29,67471,1450140916,1.8995000124,29,29,3659129716.07
"('264',)",31.275800705,1,0,1037.35510042,29,29,2,3.1275800705,29,13,3746541020.26,3746541020.36,3659129727.08,44.52757,-125.38075,0.0,34.6039182043,29,29,internal_timestamp,2098.5,29,29,76805,1450140927,1.89909994602,29,29,3659129727.08
"('265',)",31.2745990753,1,0,1037.34232586,29,29,2,3.12745990753,29,13,3746541020.26,3746541020.36,3659129738.07,44.52757,-125.38075,0.0,34.6035837312,29,29,internal_timestamp,2095.72998047,29,29,70643,1450140938,1.89929997921,29,29,3659129738.07
"('266',)",31.2749996185,1,0,1037.32946039,29,29,2,3.12749996185,29,13,3746541020.26,3746541020.36,3659129749.07,44.52757,-125.38075,0.0,34.6031669858,29,29,internal_timestamp,2093.01000977,29,29,68974,1450140949,1.90139997005,29,29,3659129749.07
"('267',)",31.2756996155,1,0,1037.31746095,29,29,2,3.12756996155,29,13,3746541020.26,3746541020.36,3659129760.06,44.52757,-125.38075,0.0,34.60305061,29,29,internal_timestamp,2090.42993164,29,29,58300,1450140960,1.9034999609,29,29,3659129760.06
"('268',)",31.2763004303,1,0,1037.30440618,29,29,2,3.12763004303,29,13,3746541020.26,3746541020.36,3659129771.07,44.52757,-125.38075,0.0,34.6031633967,29,29,internal_timestamp,2087.57006836,29,29,69679,1450140971,1.90540003777,29,29,3659129771.07
"('269',)",31.2761993408,1,0,1037.29147525,29,29,2,3.12761993408,29,13,3746541020.26,3746541020.36,3659129782.05,44.52757,-125.38075,0.0,34.6031458583,29,29,internal_timestamp,2084.73999023,29,29,46518,1450140982,1.90659999847,29,29,3659129782.05
"('270',)",31.2758998871,1,0,1037.27950651,29,29,2,3.12758998871,29,13,3746541020.26,3746541020.36,3659129793.07,44.52757,-125.38075,0.0,34.6027467127,29,29,internal_timestamp,2082.18994141,29,29,73839,1450140993,1.90779995918,29,29,3659129793.07
"('271',)",31.2768993378,1,0,1037.26739581,29,29,2,3.12768993378,29,13,3746541020.26,3746541020.36,3659129804.07,44.52757,-125.38075,0.0,34.6028105814,29,29,internal_timestamp,2079.56005859,29,29,73622,1450141004,1.91009998322,29,29,3659129804.07
"('272',)",31.2766990662,1,0,1037.25456786,29,29,2,3.12766990662,29,13,3746541020.26,3746541020.36,3659129815.08,44.52757,-125.38075,0.0,34.6019367041,29,29,internal_timestamp,2076.91992188,29,29,77925,1450141015,1.91190004349,29,29,3659129815.08
"('273',)",31.2756996155,1,0,1037.24155577,29,29,2,3.12756996155,29,13,3746541020.26,3746541020.36,3659129826.07,44.52757,-125.38075,0.0,34.6014306375,29,29,internal_timestamp,2074.13989258,29,29,74760,1450141026,1.91250002384,29,29,3659129826.07
"('274',)",31.2749004364,1,0,1037.22894691,29,29,2,3.12749004364,29,13,3746541020.26,3746541020.36,3659129837.05,44.52757,-125.38075,0.0,34.601501994,29,29,internal_timestamp,2071.34008789,29,29,51892,1450141037,1.91279995441,29,29,3659129837.05
"('275',)",31.2738990784,1,0,1037.21662053,29,29,2,3.12738990784,29,13,3746541020.26,3746541020.36,3659129848.08,44.52757,-125.38075,0.0,34.6011489028,29,29,internal_timestamp,2068.67993164,29,29,79859,1450141048,1.91320002079,29,29,3659129848.08
"('276',)",31.2742996216,1,0,1037.20340692,29,29,2,3.12742996216,29,13,3746541020.26,3746541020.36,3659129859.08,44.52757,-125.38075,0.0,34.600657123,29,29,internal_timestamp,2065.89990234,29,29,76911,1450141059,1.91540002823,29,29,3659129859.08
"('277',)",31.2779006958,1,0,1037.19054324,29,29,2,3.12779006958,29,13,3746541020.26,3746541020.36,3659129870.06,44.52757,-125.38075,0.0,34.601234988,29,29,internal_timestamp,2063.09008789,29,29,64528,1450141070,1.92030000687,29,29,3659129870.06
"('278',)",31.2796001434,1,0,1037.17763727,29,29,2,3.12796001434,29,13,3746541020.26,3746541020.36,3659129881.09,44.52757,-125.38075,0.0,34.6007972296,29,29,internal_timestamp,2060.40991211,29,29,91259,1450141081,1.9239000082,29,29,3659129881.09
"('279',)",31.2803001404,1,0,1037.16460076,29,29,2,3.12803001404,29,13,3746541020.26,3746541020.36,3659129892.07,44.52757,-125.38075,0.0,34.6004511099,29,29,internal_timestamp,2057.64990234,29,29,69372,1450141092,1.92630004883,29,29,3659129892.07
"('280',)",31.2798995972,1,0,1037.15224794,29,29,2,3.12798995972,29,13,3746541020.26,3746541020.36,3659129903.07,44.52757,-125.38075,0.0,34.6006744941,29,29,internal_timestamp,2054.88989258,29,29,65340,1450141103,1.92690002918,29,29,3659129903.07
"('281',)",31.2796993256,1,0,1037.13967077,29,29,2,3.12796993256,29,13,3746541020.26,3746541020.36,3659129914.11,44.52757,-125.38075,0.0,34.6004836122,29,29,internal_timestamp,2052.16992188,29,29,112833,1450141114,1.92809998989,29,29,3659129914.11
"('282',)",31.2784996033,1,0,1037.12679753,29,29,2,3.12784996033,29,13,3746541020.26,3746541020.36,3659129925.07,44.52757,-125.38075,0.0,34.6004042218,29,29,internal_timestamp,2049.33007812,29,29,69822,1450141125,1.92809998989,29,29,3659129925.07
"('283',)",31.2777996063,1,0,1037.11400313,29,29,2,3.12777996063,29,13,3746541020.26,3746541020.36,3659129936.07,44.52757,-125.38075,0.0,34.6003961923,29,29,internal_timestamp,2046.51000977,29,29,66040,1450141136,1.92859995365,29,29,3659129936.07
"('284',)",31.2789001465,1,0,1037.10018968,29,29,2,3.12789001465,29,13,3746541020.26,3746541020.36,3659129947.07,44.52757,-125.38075,0.0,34.5996167154,29,29,internal_timestamp,2043.68005371,29,29,73971,1450141147,1.93190002441,29,29,3659129947.07
"('285',)",31.2796993256,1,0,1037.08746759,29,29,2,3.12796993256,29,13,3746541020.26,3746541020.37,3659129958.07,44.52757,-125.38075,0.0,34.5994863611,29,29,internal_timestamp,2040.94995117,29,29,70384,1450141158,1.93420004845,29,29,3659129958.07
"('286',)",31.2800998688,1,0,1037.07491613,29,29,2,3.12800998688,29,13,3746541020.26,3746541020.37,3659129969.08,44.52757,-125.38075,0.0,34.5996286143,29,29,internal_timestamp,2038.18994141,29,29,80127,1450141169,1.93579995632,29,29,3659129969.08
"('287',)",31.2798995972,1,0,1037.06183935,29,29,2,3.12798995972,29,13,3746541020.26,3746541020.37,3659129980.07,44.52757,-125.38075,0.0,34.5991430582,29,29,internal_timestamp,2035.42004395,29,29,74914,1450141180,1.93729996681,29,29,3659129980.07
"('288',)",31.2810001373,1,0,1037.0496651,29,29,2,3.12810001373,29,13,3746541020.26,3746541020.37,3659129991.07,44.52757,-125.38075,0.0,34.5987611855,29,29,internal_timestamp,2032.86999512,29,29,71659,1450141191,1.94009995461,29,29,3659129991.07
"('289',)",31.2810001373,1,0,1037.03767387,29,29,2,3.12810001373,29,13,3746541020.26,3746541020.37,3659130002.1,44.52757,-125.38075,0.0,34.5982975318,29,29,internal_timestamp,2030.33996582,29,29,97076,1450141202,1.94169998169,29,29,3659130002.1
"('290',)",31.2807998657,1,0,1037.02527039,29,29,2,3.12807998657,29,13,3746541020.26,3746541020.37,3659130013.09,44.52757,-125.38075,0.0,34.5978506564,29,29,internal_timestamp,2027.70996094,29,29,93753,1450141213,1.94309997559,29,29,3659130013.09
